62.00	23.04
123.00	20.79
184.00	18.85
245.00	17.11
306.00	15.43
367.00	13.99
428.00	12.6
489.00	11.34
550.00	10.09
611.00	9.09
672.00	8.09
733.00	7.2
794.00	6.37
855.00	5.7
916.00	5
977.00	4.38
1038.00	3.91
1099.00	3.4
1160.00	2.96
1221.00	2.63
1282.00	2.22
1343.00	1.97
1404.00	1.7
1465.00	1.42
1526.00	1.27
1587.00	1.07
1648.00	0.78
1709.00	0.65
1770.00	0.56
1831.00	0.46
1892.00	0.35
1953.00	0.2
2014.00	0.12
2075.00	0.07
2136.00	0.01
2197.00	-0.11
2258.00	-0.16
2319.00	-0.19
2380.00	-0.26
2441.00	-0.22
2502.00	-0.18
2563.00	-0.3
2624.00	-0.33
2685.00	-0.42
2746.00	-0.43
2807.00	-0.46
2868.00	-0.45
2929.00	-0.49
2990.00	-0.47
3051.00	-0.5
3112.00	-0.51
3173.00	-0.55
3234.00	-0.48
3295.00	-0.53
3356.00	-0.48
3417.00	-0.51
3478.00	-0.53
3539.00	-0.5
3600.00	-0.5
3661.00	-0.52
