62.00	22.16
123.00	22.1
184.00	21.97
245.00	21.88
306.00	21.78
367.00	21.68
428.00	21.64
489.00	21.52
550.00	21.43
611.00	21.37
672.00	21.26
733.00	21.15
794.00	21.13
855.00	21.03
916.00	20.96
977.00	20.9
1038.00	20.74
1099.00	20.69
1160.00	20.64
1221.00	20.54
1282.00	20.48
1343.00	20.46
1404.00	20.39
1465.00	20.3
1526.00	20.28
1587.00	20.12
1648.00	20.09
1709.00	20.03
1770.00	19.94
1831.00	19.85
1892.00	19.81
1953.00	19.76
2014.00	19.73
2075.00	19.65
2136.00	19.48
2197.00	19.48
2258.00	19.37
2319.00	19.39
2380.00	19.27
2441.00	19.18
2502.00	19.07
2563.00	18.91
2624.00	18.93
2685.00	18.87
2746.00	18.79
2807.00	18.67
2868.00	18.64
2929.00	18.56
2990.00	18.53
3051.00	18.5
3112.00	18.36
3173.00	18.35
3234.00	18.3
3295.00	18.22
3356.00	18.16
3417.00	18.06
3478.00	18.06
3539.00	18.02
3600.00	17.96
3661.00	17.85
