62.00	26.21
123.00	26.14
184.00	26.08
245.00	25.96
306.00	25.82
367.00	25.74
428.00	25.73
489.00	25.68
550.00	25.61
611.00	25.59
672.00	25.5
733.00	25.42
794.00	25.4
855.00	25.31
916.00	25.18
977.00	25.15
1038.00	25.09
1099.00	24.98
1160.00	24.95
1221.00	24.88
1282.00	24.82
1343.00	24.76
1404.00	24.76
1465.00	24.55
1526.00	24.56
1587.00	24.54
1648.00	24.43
1709.00	24.33
1770.00	24.33
1831.00	24.2
1892.00	24.24
1953.00	24.17
2014.00	24.07
2075.00	24.03
2136.00	23.92
2197.00	23.94
2258.00	23.76
2319.00	23.79
2380.00	23.73
2441.00	23.72
2502.00	23.58
2563.00	23.59
2624.00	23.47
2685.00	23.42
2746.00	23.36
2807.00	23.33
2868.00	23.15
2929.00	23.13
2990.00	23.08
3051.00	23.05
3112.00	22.99
3173.00	22.96
3234.00	22.88
3295.00	22.84
3356.00	22.75
3417.00	22.72
3478.00	22.73
3539.00	22.63
3600.00	22.53
3661.00	22.39
