62.00	22.7
123.00	22.65
184.00	22.55
245.00	22.58
306.00	22.48
367.00	22.44
428.00	22.47
489.00	22.5
550.00	22.43
611.00	22.37
672.00	22.4
733.00	22.37
794.00	22.36
855.00	22.32
916.00	22.31
977.00	22.2
1038.00	22.26
1099.00	22.18
1160.00	22.15
1221.00	22.21
1282.00	22.12
1343.00	22.11
1404.00	22.08
1465.00	22.08
1526.00	22.1
1587.00	22.07
1648.00	22.05
1709.00	22.03
1770.00	22
1831.00	21.96
1892.00	21.99
1953.00	21.95
2014.00	21.95
2075.00	21.98
2136.00	21.97
2197.00	21.88
2258.00	21.92
2319.00	21.86
2380.00	21.9
2441.00	21.81
2502.00	21.76
2563.00	21.79
2624.00	21.79
2685.00	21.79
2746.00	21.79
2807.00	21.76
2868.00	21.73
2929.00	21.79
2990.00	21.74
3051.00	21.71
3112.00	21.72
3173.00	21.7
3234.00	21.71
3295.00	21.72
3356.00	21.68
3417.00	21.72
3478.00	21.71
3539.00	21.71
3600.00	21.67
3661.00	21.67
