62.00	26.27
123.00	26.2
184.00	26.14
245.00	26.18
306.00	26.08
367.00	26.06
428.00	26.02
489.00	25.99
550.00	25.93
611.00	25.87
672.00	25.88
733.00	25.78
794.00	25.79
855.00	25.77
916.00	25.76
977.00	25.73
1038.00	25.74
1099.00	25.7
1160.00	25.69
1221.00	25.58
1282.00	25.54
1343.00	25.56
1404.00	25.55
1465.00	25.49
1526.00	25.45
1587.00	25.39
1648.00	25.36
1709.00	25.29
1770.00	25.27
1831.00	25.16
1892.00	25.16
1953.00	25.11
2014.00	25.09
2075.00	25.07
2136.00	25.05
2197.00	24.94
2258.00	24.93
2319.00	24.89
2380.00	24.82
2441.00	24.83
2502.00	24.77
2563.00	24.76
2624.00	24.78
2685.00	24.59
2746.00	24.64
2807.00	24.58
2868.00	24.65
2929.00	24.47
2990.00	24.46
3051.00	24.5
3112.00	24.42
3173.00	24.47
3234.00	24.36
3295.00	24.3
3356.00	24.25
3417.00	24.31
3478.00	24.24
3539.00	24.24
3600.00	24.16
3661.00	24.13
