62.00	24.94
123.00	24.95
184.00	24.91
245.00	24.88
306.00	24.87
367.00	24.95
428.00	24.92
489.00	24.94
550.00	24.91
611.00	24.97
672.00	24.98
733.00	24.91
794.00	24.97
855.00	24.96
916.00	24.94
977.00	25.01
1038.00	25.04
1099.00	25.04
1160.00	25.03
1221.00	24.97
1282.00	25.04
1343.00	24.98
1404.00	25.06
1465.00	25.01
1526.00	24.97
1587.00	25
1648.00	25.04
1709.00	24.99
1770.00	25.03
1831.00	25.09
1892.00	25
1953.00	24.98
2014.00	25.04
2075.00	25.04
2136.00	25.04
2197.00	25.04
2258.00	25.01
2319.00	25.05
2380.00	25.05
2441.00	24.99
2502.00	25.02
2563.00	25.06
2624.00	25.02
2685.00	25.06
2746.00	25
2807.00	25.01
2868.00	25.04
2929.00	25.04
2990.00	25.04
3051.00	25.05
3112.00	25.04
3173.00	25.05
3234.00	25.06
3295.00	25.03
3356.00	25.08
3417.00	25.04
3478.00	25.01
3539.00	25.03
3600.00	25.06
3661.00	25.07
