62.00	25.38
123.00	25.39
184.00	25.2
245.00	25.12
306.00	25.19
367.00	25.08
428.00	25.09
489.00	25.05
550.00	25.05
611.00	24.93
672.00	24.94
733.00	24.84
794.00	24.93
855.00	24.86
916.00	24.81
977.00	24.82
1038.00	24.78
1099.00	24.76
1160.00	24.66
1221.00	24.63
1282.00	24.64
1343.00	24.56
1404.00	24.53
1465.00	24.53
1526.00	24.52
1587.00	24.53
1648.00	24.46
1709.00	24.47
1770.00	24.45
1831.00	24.36
1892.00	24.41
1953.00	24.41
2014.00	24.34
2075.00	24.27
2136.00	24.24
2197.00	24.24
2258.00	24.21
2319.00	24.23
2380.00	24.23
2441.00	24.14
2502.00	24.14
2563.00	24.1
2624.00	24.07
2685.00	24.12
2746.00	24.03
2807.00	24.05
2868.00	24.02
2929.00	24
2990.00	23.99
3051.00	23.91
3112.00	23.85
3173.00	23.85
3234.00	23.85
3295.00	23.77
3356.00	23.82
3417.00	23.79
3478.00	23.72
3539.00	23.67
3600.00	23.69
3661.00	23.64
