62.00	25.38
123.00	25.31
184.00	25.23
245.00	25.19
306.00	25.15
367.00	25.12
428.00	25.07
489.00	25.1
550.00	25.04
611.00	25
672.00	24.98
733.00	24.95
794.00	24.92
855.00	24.9
916.00	24.85
977.00	24.85
1038.00	24.85
1099.00	24.79
1160.00	24.78
1221.00	24.77
1282.00	24.71
1343.00	24.63
1404.00	24.61
1465.00	24.6
1526.00	24.55
1587.00	24.53
1648.00	24.49
1709.00	24.46
1770.00	24.47
1831.00	24.41
1892.00	24.41
1953.00	24.37
2014.00	24.36
2075.00	24.35
2136.00	24.25
2197.00	24.25
2258.00	24.25
2319.00	24.16
2380.00	24.25
2441.00	24.17
2502.00	24.12
2563.00	24.12
2624.00	24.1
2685.00	23.98
2746.00	24.04
2807.00	23.99
2868.00	24
2929.00	23.97
2990.00	23.95
3051.00	23.96
3112.00	23.94
3173.00	23.91
3234.00	23.86
3295.00	23.89
3356.00	23.84
3417.00	23.8
3478.00	23.82
3539.00	23.74
3600.00	23.76
3661.00	23.67
