62.00	25.04
123.00	24.96
184.00	24.92
245.00	24.85
306.00	24.88
367.00	24.92
428.00	24.88
489.00	24.88
550.00	24.87
611.00	24.84
672.00	24.84
733.00	24.8
794.00	24.79
855.00	24.76
916.00	24.74
977.00	24.82
1038.00	24.83
1099.00	24.74
1160.00	24.66
1221.00	24.65
1282.00	24.68
1343.00	24.53
1404.00	24.58
1465.00	24.54
1526.00	24.59
1587.00	24.46
1648.00	24.51
1709.00	24.45
1770.00	24.49
1831.00	24.49
1892.00	24.44
1953.00	24.5
2014.00	24.44
2075.00	24.41
2136.00	24.42
2197.00	24.39
2258.00	24.42
2319.00	24.41
2380.00	24.33
2441.00	24.36
2502.00	24.33
2563.00	24.33
2624.00	24.34
2685.00	24.27
2746.00	24.2
2807.00	24.2
2868.00	24.24
2929.00	24.23
2990.00	24.18
3051.00	24.21
3112.00	24.19
3173.00	24.13
3234.00	24.13
3295.00	24.08
3356.00	24.08
3417.00	24.13
3478.00	24.05
3539.00	23.94
3600.00	24.05
3661.00	24
