62.00	24.27
123.00	24.19
184.00	24.2
245.00	24.18
306.00	24.13
367.00	24.06
428.00	24
489.00	23.97
550.00	23.94
611.00	23.83
672.00	23.83
733.00	23.82
794.00	23.79
855.00	23.69
916.00	23.68
977.00	23.73
1038.00	23.71
1099.00	23.57
1160.00	23.61
1221.00	23.6
1282.00	23.51
1343.00	23.48
1404.00	23.45
1465.00	23.45
1526.00	23.41
1587.00	23.45
1648.00	23.44
1709.00	23.45
1770.00	23.45
1831.00	23.44
1892.00	23.38
1953.00	23.28
2014.00	23.38
2075.00	23.23
2136.00	23.22
2197.00	23.18
2258.00	23.15
2319.00	23.14
2380.00	23.09
2441.00	23.11
2502.00	23.06
2563.00	23.03
2624.00	23.08
2685.00	23.02
2746.00	23
2807.00	22.96
2868.00	22.95
2929.00	22.94
2990.00	22.91
3051.00	22.83
3112.00	22.78
3173.00	22.84
3234.00	22.76
3295.00	22.84
3356.00	22.8
3417.00	22.8
3478.00	22.73
3539.00	22.69
3600.00	22.68
3661.00	22.64
