62.00	26.36
123.00	26.33
184.00	26.33
245.00	26.23
306.00	26.23
367.00	26.19
428.00	26.14
489.00	26.15
550.00	26.14
611.00	26.12
672.00	26.13
733.00	26.09
794.00	26.11
855.00	26.03
916.00	26.09
977.00	26.11
1038.00	26.1
1099.00	26.06
1160.00	26.05
1221.00	26.04
1282.00	26.02
1343.00	26.06
1404.00	26
1465.00	26.03
1526.00	26.01
1587.00	26
1648.00	26.05
1709.00	26.01
1770.00	26.01
1831.00	26
1892.00	26
1953.00	26
2014.00	26.01
2075.00	26.01
2136.00	26.02
2197.00	25.99
2258.00	25.97
2319.00	25.96
2380.00	25.95
2441.00	26
2502.00	26
2563.00	26
2624.00	26.03
2685.00	25.95
2746.00	26
2807.00	25.97
2868.00	25.95
2929.00	25.92
2990.00	25.97
3051.00	25.97
3112.00	26.02
3173.00	25.89
3234.00	25.91
3295.00	25.93
3356.00	25.91
3417.00	25.94
3478.00	25.92
3539.00	25.92
3600.00	25.92
3661.00	25.88
