62.00	25.18
123.00	25.18
184.00	25.04
245.00	25.05
306.00	24.98
367.00	24.97
428.00	24.84
489.00	24.84
550.00	24.72
611.00	24.68
672.00	24.64
733.00	24.56
	
855.00	24.5
916.00	24.44
977.00	24.37
1038.00	24.31
1099.00	24.27
1160.00	24.23
1221.00	24.23
1282.00	24.14
1343.00	24.11
1404.00	24.08
1465.00	24.05
1526.00	24.02
1587.00	23.93
1648.00	23.91
1709.00	23.93
1770.00	23.87
1831.00	23.8
1892.00	23.74
1953.00	23.7
2014.00	23.64
2075.00	23.69
2136.00	23.63
2197.00	23.61
2258.00	23.55
2319.00	23.54
2380.00	23.46
2441.00	23.41
2502.00	23.35
2563.00	23.36
2624.00	23.29
2685.00	23.29
2746.00	23.31
2807.00	23.21
2868.00	23.23
2929.00	23.15
2990.00	23.15
3051.00	23.07
3112.00	23.07
3173.00	23.07
3234.00	22.95
3295.00	23
3356.00	22.99
3417.00	22.89
3478.00	22.92
3539.00	22.86
3600.00	22.84
3661.00	22.85
