62.00	25.81
123.00	25.65
184.00	25.5
245.00	25.42
306.00	25.32
367.00	25.17
428.00	25.05
489.00	24.96
550.00	24.87
611.00	24.8
672.00	24.61
733.00	24.47
794.00	24.44
855.00	24.3
916.00	24.22
977.00	24.13
1038.00	24.07
1099.00	23.93
1160.00	23.78
1221.00	23.7
1282.00	23.64
1343.00	23.44
1404.00	23.4
1465.00	23.41
1526.00	23.24
1587.00	23.1
1648.00	23.07
1709.00	22.92
1770.00	22.79
1831.00	22.75
1892.00	22.61
1953.00	22.47
2014.00	22.42
2075.00	22.29
2136.00	22.21
2197.00	22.2
2258.00	22.04
2319.00	21.91
2380.00	21.84
2441.00	21.73
2502.00	21.67
2563.00	21.59
2624.00	21.54
2685.00	21.39
2746.00	21.37
2807.00	21.26
2868.00	21.16
2929.00	21.08
2990.00	20.98
3051.00	20.99
3112.00	20.88
3173.00	20.82
3234.00	20.74
3295.00	20.7
3356.00	20.55
3417.00	20.5
3478.00	20.42
3539.00	20.29
3600.00	20.29
3661.00	20.19
