62.00	26.76
123.00	26.6
184.00	26.6
245.00	26.64
306.00	26.58
367.00	26.59
428.00	26.6
489.00	26.58
550.00	26.62
611.00	26.55
672.00	26.58
733.00	26.5
794.00	26.55
855.00	26.57
916.00	26.51
977.00	26.53
1038.00	26.53
1099.00	26.54
1160.00	26.6
1221.00	26.54
1282.00	26.57
1343.00	26.49
1404.00	26.53
1465.00	26.57
1526.00	26.52
1587.00	26.48
1648.00	26.49
1709.00	26.53
1770.00	26.48
1831.00	26.53
1892.00	26.53
1953.00	26.49
2014.00	26.53
2075.00	26.48
2136.00	26.45
2197.00	26.48
2258.00	26.43
2319.00	26.51
2380.00	26.51
2441.00	26.47
2502.00	26.43
2563.00	26.54
2624.00	26.49
2685.00	26.47
2746.00	26.51
2807.00	26.47
2868.00	26.48
2929.00	26.47
2990.00	26.46
3051.00	26.48
3112.00	26.48
3173.00	26.46
3234.00	26.44
3295.00	26.44
3356.00	26.42
3417.00	26.44
3478.00	26.42
3539.00	26.41
3600.00	26.46
3661.00	26.39
