62.00	25.21
123.00	25.15
184.00	25.09
245.00	25.06
306.00	24.93
367.00	24.93
428.00	24.79
489.00	24.69
550.00	24.65
611.00	24.59
672.00	24.54
733.00	24.47
794.00	24.39
855.00	24.3
916.00	24.29
977.00	24.17
1038.00	24.13
1099.00	24.05
1160.00	24.01
1221.00	23.99
1282.00	23.95
1343.00	23.88
1404.00	23.82
1465.00	23.7
1526.00	23.71
1587.00	23.63
1648.00	23.64
1709.00	23.56
1770.00	23.47
1831.00	23.39
1892.00	23.4
1953.00	23.33
2014.00	23.3
2075.00	23.12
2136.00	23.15
2197.00	23.09
2258.00	23.02
2319.00	22.99
2380.00	22.93
2441.00	22.89
2502.00	22.8
2563.00	22.78
2624.00	22.76
2685.00	22.67
2746.00	22.61
2807.00	22.56
2868.00	22.51
2929.00	22.49
2990.00	22.45
3051.00	22.39
3112.00	22.34
3173.00	22.27
3234.00	22.21
3295.00	22.21
3356.00	22.15
3417.00	22.11
3478.00	22.06
3539.00	21.97
3600.00	22.02
3661.00	21.83
