62.00	27.15
123.00	27.09
184.00	27.04
245.00	27.01
306.00	26.96
367.00	26.99
428.00	26.99
489.00	27.05
550.00	26.92
611.00	26.95
672.00	26.94
733.00	26.88
794.00	26.87
855.00	26.89
916.00	26.92
977.00	26.91
1038.00	26.92
1099.00	26.92
1160.00	26.89
1221.00	26.86
1282.00	26.88
1343.00	26.86
1404.00	26.86
1465.00	26.84
1526.00	26.94
1587.00	26.88
1648.00	26.84
1709.00	26.88
1770.00	26.84
1831.00	26.87
1892.00	26.76
1953.00	26.84
2014.00	26.91
2075.00	26.89
2136.00	26.82
2197.00	26.9
2258.00	26.85
2319.00	26.88
2380.00	26.87
2441.00	26.82
2502.00	26.86
2563.00	26.89
2624.00	26.9
2685.00	26.84
2746.00	26.83
2807.00	26.86
2868.00	26.84
2929.00	26.83
2990.00	26.84
3051.00	26.83
3112.00	26.85
3173.00	26.88
3234.00	26.82
3295.00	26.81
3356.00	26.82
3417.00	26.81
3478.00	26.85
3539.00	26.81
3600.00	26.79
3661.00	26.82
