62.00	25.18
123.00	25.27
184.00	25.17
245.00	25.12
306.00	25.05
367.00	25.01
428.00	24.97
489.00	24.91
550.00	24.81
611.00	24.82
672.00	24.76
733.00	24.75
794.00	24.76
855.00	24.65
916.00	24.64
977.00	24.6
1038.00	24.53
1099.00	24.58
1160.00	24.51
1221.00	24.46
1282.00	24.43
1343.00	24.42
1404.00	24.36
1465.00	24.37
1526.00	24.27
1587.00	24.31
1648.00	24.26
1709.00	24.28
1770.00	24.2
1831.00	24.19
1892.00	24.22
1953.00	24.07
2014.00	24.11
2075.00	24.08
2136.00	24
2197.00	23.99
2258.00	23.97
2319.00	23.98
2380.00	23.94
2441.00	23.94
2502.00	23.99
2563.00	23.91
2624.00	23.86
2685.00	23.86
2746.00	23.86
2807.00	23.8
2868.00	23.8
2929.00	23.74
2990.00	23.73
3051.00	23.63
3112.00	23.66
3173.00	23.63
3234.00	23.62
3295.00	23.56
3356.00	23.59
3417.00	23.58
3478.00	23.57
3539.00	23.54
3600.00	23.52
3661.00	23.51
