62.00	26.62
123.00	26.57
184.00	26.54
245.00	26.47
306.00	26.46
367.00	26.35
428.00	26.41
489.00	26.34
550.00	26.33
611.00	26.3
672.00	26.25
733.00	26.28
794.00	26.28
855.00	26.22
916.00	26.14
977.00	26.17
1038.00	26.13
1099.00	26.12
1160.00	26.08
1221.00	26.01
1282.00	26.04
1343.00	26.03
1404.00	26.05
1465.00	26.07
1526.00	26.06
1587.00	26.02
1648.00	25.99
1709.00	26.04
1770.00	25.98
1831.00	25.99
1870.00	25.97
1953.00	25.95
2014.00	25.97
2075.00	25.94
2136.00	25.86
2197.00	25.83
2258.00	25.85
2319.00	25.81
2380.00	25.87
2441.00	25.8
2502.00	25.83
2563.00	25.84
2624.00	25.84
2685.00	25.82
2746.00	25.76
2807.00	25.78
2868.00	25.78
2929.00	25.77
2990.00	25.73
3051.00	25.72
3112.00	25.74
3173.00	25.81
3234.00	25.76
3295.00	25.72
3356.00	25.72
3417.00	25.69
3478.00	25.71
3539.00	25.7
3600.00	25.72
3661.00	25.66
