62.00	24.9
123.00	24.89
184.00	24.88
245.00	24.88
306.00	24.83
367.00	24.8
428.00	24.7
489.00	24.79
550.00	24.73
611.00	24.76
672.00	24.76
733.00	24.81
794.00	24.81
855.00	24.82
916.00	24.76
977.00	24.81
1038.00	24.76
1099.00	24.85
1160.00	24.72
1221.00	24.79
1282.00	24.73
1343.00	24.75
1404.00	24.82
1465.00	24.76
1526.00	24.72
1587.00	24.77
1648.00	24.76
1709.00	24.77
1770.00	24.74
1831.00	24.7
1892.00	24.72
1953.00	24.75
2014.00	24.75
2075.00	24.75
2136.00	24.75
2197.00	24.68
2258.00	24.7
2319.00	24.69
2380.00	24.66
2441.00	24.65
2502.00	24.58
2563.00	24.63
2624.00	24.61
2685.00	24.63
2746.00	24.58
2807.00	24.59
2868.00	24.59
2929.00	24.59
2990.00	24.55
3051.00	24.47
3112.00	24.5
3173.00	24.53
3234.00	24.54
3295.00	24.5
3356.00	24.53
3417.00	24.45
3478.00	24.51
3539.00	24.47
3600.00	24.41
3661.00	24.46
