62.00	25.56
123.00	25.49
184.00	25.38
245.00	25.3
306.00	25.23
367.00	25.2
428.00	25.13
489.00	25.12
550.00	25.01
611.00	24.96
672.00	24.93
733.00	24.9
794.00	24.89
855.00	24.79
916.00	24.81
977.00	24.73
1038.00	24.71
1099.00	24.62
1160.00	24.63
1221.00	24.55
1282.00	24.58
1343.00	24.48
1404.00	24.46
1465.00	24.38
1526.00	24.43
1587.00	24.33
1648.00	24.3
1709.00	24.3
1770.00	24.24
1831.00	24.23
1892.00	24.19
1953.00	24.2
2014.00	24.2
2075.00	24.16
2136.00	24.13
2197.00	24.04
2258.00	24.06
2319.00	24
2380.00	23.96
2441.00	23.99
2502.00	23.87
2563.00	23.9
2624.00	23.94
2685.00	23.95
2746.00	23.79
2807.00	23.86
2868.00	23.78
2929.00	23.81
2990.00	23.75
3051.00	23.74
3112.00	23.76
3173.00	23.69
3234.00	23.63
3295.00	23.66
3356.00	23.68
3417.00	23.67
3478.00	23.58
3539.00	23.56
3600.00	23.54
3661.00	23.57
