62.00	24.19
123.00	24.15
184.00	24.13
245.00	24.12
306.00	24.13
367.00	24.07
428.00	24.02
489.00	24.11
550.00	24.02
611.00	24.07
672.00	24.05
733.00	24.02
794.00	24.09
855.00	24.07
916.00	24.06
977.00	24.06
1038.00	24.06
1099.00	24.06
1160.00	24.07
1221.00	23.99
1282.00	24.06
1343.00	24.03
1404.00	24.06
1465.00	24.02
1526.00	24.03
1587.00	24.03
1648.00	24.06
1709.00	24.03
1770.00	24.13
1831.00	24.03
1892.00	23.96
1953.00	24.09
2014.00	24.06
2075.00	24.02
2136.00	24.01
2197.00	24.07
2258.00	24.07
2319.00	24.09
2380.00	24.02
2441.00	24.05
2502.00	24.06
2563.00	24.07
2624.00	24.1
2685.00	24.1
2746.00	24.11
2807.00	24.11
2868.00	24.19
2929.00	24.09
2990.00	24.14
3051.00	24.05
3112.00	24.14
3173.00	24.18
3234.00	24.16
3295.00	24.14
3356.00	24.13
3417.00	24.12
3478.00	24.14
3539.00	24.15
3600.00	24.19
3661.00	24.14
