62.00	26.42
123.00	26.42
184.00	26.26
245.00	26.31
306.00	26.29
367.00	26.15
428.00	26.19
489.00	26.16
550.00	26.12
611.00	26.06
672.00	25.95
733.00	26.07
794.00	25.87
855.00	25.85
916.00	25.84
977.00	25.8
1038.00	25.84
1099.00	25.73
1160.00	25.67
1221.00	25.65
1282.00	25.6
1343.00	25.58
1404.00	25.51
1465.00	25.47
1526.00	25.49
1587.00	25.45
1648.00	25.42
1709.00	25.29
1770.00	25.26
1831.00	25.34
1892.00	25.16
1953.00	25.14
2014.00	25.2
2075.00	25.05
2136.00	25.07
2197.00	25.02
2258.00	24.98
2319.00	24.91
2380.00	24.91
2441.00	24.89
2502.00	24.84
2563.00	24.76
2624.00	24.76
2685.00	24.81
2746.00	24.79
2807.00	24.74
2868.00	24.68
2929.00	24.63
2990.00	24.6
3051.00	24.57
3112.00	24.53
3173.00	24.47
3234.00	24.45
3295.00	24.48
3356.00	24.39
3417.00	24.38
3478.00	24.31
3539.00	24.36
3600.00	24.26
3661.00	24.28
